datetime,Global_active_power,hour,day_of_week,month,quarter,is_weekend,is_business_hour,hour_sin,hour_cos,month_sin,month_cos,lag_1h,lag_2h,lag_3h,lag_6h,lag_12h,lag_24h,same_hour_yesterday,same_hour_last_week,roll_mean_6h,roll_std_6h,roll_mean_12h,roll_std_12h,roll_mean_24h,roll_std_24h
2007-03-23 20:00:00,2.1736666666666666,20,4,3,1,0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.6093333333333333,1.4006,0.7478,0.3107666666666667,1.3058,0.3821333333333333,0.3821333333333333,1.7387000000000001,0.8169055555555554,0.513517141484877,0.747525,0.4957951130227686,0.9171777777777778,0.6732728035682749
2007-03-23 21:00:00,1.5231999999999999,21,4,3,1,0,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,2.1736666666666666,1.6093333333333333,1.4006,0.2901666666666667,1.3370333333333335,2.5913,2.5913,1.5273666666666665,1.1273888888888888,0.6568135026656943,0.8198472222222222,0.6197577860892479,0.9918250000000001,0.7082216348041227
2007-03-23 22:00:00,1.7410333333333334,22,4,3,1,0,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,1.5231999999999999,2.1736666666666666,1.6093333333333333,0.5427666666666667,0.5791333333333333,2.0037666666666665,2.0037666666666665,1.8998666666666668,1.3328944444444442,0.5463140198663149,0.8353611111111111,0.6346608049789896,0.9473208333333334,0.6362118826399444
2007-03-23 23:00:00,0.7457666666666667,23,4,3,1,0,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,1.7410333333333334,1.5231999999999999,2.1736666666666666,0.7478,0.27166666666666667,1.4019333333333333,1.4019333333333333,1.1014000000000002,1.5326055555555556,0.4269508812136999,0.9321861111111112,0.6755010844439189,0.9363736111111112,0.6199932447346368
2007-03-24 00:00:00,0.27840000000000004,0,5,3,1,1,0,0.0,1.0,1.0,6.123233995736766e-17,0.7457666666666667,1.7410333333333334,1.5231999999999999,1.4006,0.31636666666666663,1.3924666666666667,1.3924666666666667,0.514,1.5322666666666667,0.42757403214295187,0.9716944444444445,0.6490606002115262,0.9090333333333334,0.6132918126042454
2007-03-24 01:00:00,0.7553,1,5,3,1,1,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.27840000000000004,0.7457666666666667,1.7410333333333334,1.6093333333333333,0.2588666666666667,0.9783333333333334,0.9783333333333334,0.3001,1.345233333333333,0.6379490598495979,0.9685305555555557,0.6523316207407418,0.8626138888888889,0.6170940161815633
2007-03-24 02:00:00,0.40623333333333334,2,5,3,1,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.7553,0.27840000000000004,0.7457666666666667,2.1736666666666666,0.3107666666666667,0.29009999999999997,0.29009999999999997,0.2762,1.2028944444444443,0.6581013586845837,1.0099,0.6210036087150134,0.8533208333333332,0.6169607367011127
2007-03-24 03:00:00,0.2818333333333333,3,5,3,1,1,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.40623333333333334,0.7553,0.27840000000000004,1.5231999999999999,0.2901666666666667,0.2662,0.2662,0.2893,0.908322222222222,0.5431724470957477,1.0178555555555555,0.61255015581999,0.8581597222222223,0.6129668555611978
2007-03-24 04:00:00,0.26986666666666664,4,5,3,1,1,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.2818333333333333,0.40623333333333334,0.7553,1.7410333333333334,0.5427666666666667,0.2676,0.2676,0.2708333333333333,0.7014277777777777,0.5046119999809041,1.017161111111111,0.613378901814686,0.8588111111111111,0.612345436103901
2007-03-24 05:00:00,0.29416666666666663,5,5,3,1,1,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.26986666666666664,0.2818333333333333,0.40623333333333334,0.7457666666666667,0.7478,0.2764666666666667,0.2764666666666667,0.2826333333333333,0.4562333333333332,0.2131286822209225,0.9944194444444445,0.635216290148556,0.8589055555555557,0.612254412039408
2007-03-24 06:00:00,0.24523333333333333,6,5,3,1,1,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.29416666666666663,0.26986666666666664,0.2818333333333333,0.27840000000000004,1.4006,1.2222666666666666,1.2222666666666666,0.634,0.3809666666666665,0.17368008798652287,0.9566166666666667,0.6617137488846642,0.8596430555555555,0.611562652182391
2007-03-24 07:00:00,0.9754,7,5,3,1,1,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.24523333333333333,0.29416666666666663,0.26986666666666664,0.7553,1.6093333333333333,1.9694,1.9694,1.270066666666667,0.3754388888888887,0.17734566834374724,0.8603361111111112,0.6740478919486861,0.8189333333333333,0.6185480892410031
2007-03-24 08:00:00,1.5403666666666667,8,5,3,1,1,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9754,0.24523333333333333,0.29416666666666663,0.40623333333333334,2.1736666666666666,1.3058,1.3058,1.7830666666666666,0.41212222222222206,0.25699993058565285,0.8075083333333333,0.6371054529442773,0.7775166666666666,0.5716271303950639
2007-03-24 09:00:00,2.517533333333333,9,5,3,1,1,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1.5403666666666667,0.9754,0.24523333333333333,0.2818333333333333,1.5231999999999999,1.3370333333333335,1.3370333333333335,1.3972666666666667,0.6011444444444444,0.49241212927969913,0.7547333333333333,0.5406871118891226,0.7872902777777778,0.5824784011636284
2007-03-24 10:00:00,1.9820333333333333,10,5,3,1,1,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,2.517533333333333,1.5403666666666667,0.9754,0.26986666666666664,1.7410333333333334,0.5791333333333333,0.5791333333333333,1.7031666666666667,0.973761111111111,0.8358973159108387,0.8375944444444444,0.70371880587842,0.8364777777777778,0.6700809611578031
2007-03-24 11:00:00,1.6520666666666666,11,5,3,1,1,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1.9820333333333333,2.517533333333333,1.5403666666666667,0.29416666666666663,0.7457666666666667,0.27166666666666667,0.27166666666666667,1.3826333333333334,1.2591222222222223,0.8391370209188533,0.8576777777777777,0.7320826657599592,0.8949319444444445,0.7053447704701197
2007-03-24 12:00:00,2.1284666666666667,12,5,3,1,1,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1.6520666666666666,1.9820333333333333,2.517533333333333,0.24523333333333333,0.27840000000000004,0.31636666666666663,0.31636666666666663,1.5274,1.4854388888888888,0.7235164533737221,0.9332027777777777,0.7627484107147475,0.9524486111111111,0.7084509880704982
2007-03-24 13:00:00,1.9627666666666668,13,5,3,1,1,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,2.1284666666666667,1.6520666666666666,1.9820333333333333,0.9754,0.7553,0.2588666666666667,0.2588666666666667,1.7502666666666669,1.7993111111111109,0.48736307846094296,1.087375,0.8008371585207715,1.027952777777778,0.7327819248840161
2007-03-24 14:00:00,2.6257,14,5,3,1,1,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1.9627666666666668,2.1284666666666667,1.6520666666666666,1.5403666666666667,0.40623333333333334,0.3107666666666667,0.3107666666666667,1.4918333333333333,1.963872222222222,0.3189939041660074,1.1879972222222221,0.8281817754774935,1.0989486111111113,0.7373567133862993
2007-03-24 15:00:00,3.245233333333333,15,5,3,1,1,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,2.6257,1.9627666666666668,2.1284666666666667,2.517533333333333,0.2818333333333333,0.2901666666666667,0.2901666666666667,1.9276666666666666,2.144761111111111,0.33488231178567796,1.372952777777778,0.8792019320424198,1.1954041666666666,0.77822257398418
2007-03-24 16:00:00,2.4816000000000003,16,5,3,1,1,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,3.245233333333333,2.6257,1.9627666666666668,1.9820333333333333,0.26986666666666664,0.5427666666666667,0.5427666666666667,0.8514666666666667,2.2660444444444443,0.5254678989619728,1.6199027777777777,0.9512725535807326,1.3185319444444445,0.8552198275167034
2007-03-24 17:00:00,2.4093,17,5,3,1,1,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,2.4816000000000003,3.245233333333333,2.6257,1.6520666666666666,0.29416666666666663,0.7478,0.7478,2.6371666666666664,2.349305555555555,0.513307329578263,1.8042138888888888,0.8837095689801685,1.3993166666666665,0.8695762930024326
2007-03-24 18:00:00,3.0232,18,5,3,1,1,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,2.4093,2.4816000000000003,3.245233333333333,2.1284666666666667,0.24523333333333333,1.4006,1.4006,2.1076333333333332,2.475511111111111,0.40881876572617837,1.9804750000000002,0.7683522447811277,1.4685458333333334,0.881014529077474
2007-03-24 19:00:00,5.015866666666667,19,5,3,1,1,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,3.0232,2.4093,2.4816000000000003,1.9627666666666668,0.9754,1.6093333333333333,1.6093333333333333,2.483766666666667,2.624633333333333,0.41810990359172023,2.2119722222222222,0.6135621594326549,1.5361541666666667,0.9338787856456199
2007-03-24 20:00:00,3.8878,20,5,3,1,1,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,5.015866666666667,3.0232,2.4093,2.6257,1.5403666666666667,2.1736666666666666,2.1736666666666666,4.129833333333333,3.133483333333333,0.8921187125684563,2.548677777777778,0.8892772300658451,1.6780930555555555,1.164592818803717
2007-03-24 21:00:00,3.2403,21,5,3,1,1,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,3.8878,5.015866666666667,3.0232,3.245233333333333,2.517533333333333,1.5231999999999999,1.5231999999999999,3.3809666666666667,3.343833333333333,0.8963743422708295,2.7442972222222224,0.9040243971488989,1.749515277777778,1.2427358724984052
2007-03-24 22:00:00,4.117866666666667,22,5,3,1,1,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,3.2403,3.8878,5.015866666666667,2.4816000000000003,1.9820333333333333,1.7410333333333334,1.7410333333333334,1.1147,3.3430111111111107,0.8964666663912261,2.804527777777778,0.9109603716259211,1.821061111111111,1.2766131609279012
2007-03-24 23:00:00,4.1373,23,5,3,1,1,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,4.117866666666667,3.2403,3.8878,2.4093,1.6520666666666666,0.7457666666666667,0.7457666666666667,0.2955333333333333,3.6157222222222223,0.8400455178731331,2.9825138888888887,0.9410277555691631,1.9200958333333336,1.356271085697588
2007-03-25 00:00:00,2.376533333333333,0,6,3,1,1,0,0.0,1.0,1.0,6.123233995736766e-17,4.1373,4.117866666666667,3.2403,3.0232,2.1284666666666667,0.27840000000000004,0.27840000000000004,0.31533333333333335,3.9037222222222216,0.6523015193135259,3.189616666666667,0.8979208050433061,2.0614097222222223,1.4024529812373085
2007-03-25 01:00:00,2.3226333333333335,1,6,3,1,1,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,2.376533333333333,4.1373,4.117866666666667,5.015866666666667,1.9627666666666668,0.7553,0.7553,0.27593333333333336,3.7959444444444443,0.8205967193466229,3.2102888888888894,0.8758366647926145,2.1488319444444444,1.3531096976375105
2007-03-25 02:00:00,2.3597333333333332,2,6,3,1,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2.3226333333333335,2.376533333333333,4.1373,3.8878,2.6257,0.40623333333333334,0.40623333333333334,0.33113333333333334,3.347072222222222,0.7652659260425153,3.2402777777777776,0.8379492352180158,2.2141375,1.3217359254766492
2007-03-25 03:00:00,2.3583333333333334,3,6,3,1,1,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,2.3597333333333332,2.3226333333333335,2.376533333333333,3.2403,3.245233333333333,0.2818333333333333,0.2818333333333333,0.29946666666666666,3.0923944444444444,0.7965633009224871,3.218113888888889,0.8572079127262072,2.2955333333333336,1.2669078904809838
2007-03-25 04:00:00,2.3921,4,6,3,1,1,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2.3583333333333334,2.3597333333333332,2.3226333333333335,4.117866666666667,2.4816000000000003,0.26986666666666664,0.26986666666666664,0.31756666666666666,2.9454,0.8361024673602597,3.1442055555555553,0.889316343523504,2.382054166666667,1.1953142911436656
2007-03-25 05:00:00,2.5013,5,6,3,1,1,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,2.3921,2.3583333333333334,2.3597333333333332,4.1373,2.4093,0.29416666666666663,0.29416666666666663,0.5096666666666667,2.657772222222222,0.6620030702112565,3.1367472222222226,0.895197921779838,2.4704805555555556,1.1113380367125711
2007-03-25 06:00:00,2.9011666666666667,6,6,3,1,1,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2.5013,2.3921,2.3583333333333334,2.376533333333333,3.0232,0.24523333333333333,0.24523333333333333,1.6988999999999999,2.385105555555555,0.05610530910596673,3.1444138888888893,0.8893096670866429,2.5624444444444445,1.0145476145967562
2007-03-25 07:00:00,2.3221333333333334,7,6,3,1,1,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,2.9011666666666667,2.5013,2.3921,2.3226333333333335,5.015866666666667,0.9754,0.9754,3.0028,2.4725444444444444,0.19969103882661354,3.134244444444444,0.8913330653549504,2.6731083333333334,0.8933717543173482
2007-03-25 08:00:00,2.8779,8,6,3,1,1,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,2.3221333333333334,2.9011666666666667,2.5013,2.3597333333333332,3.8878,1.5403666666666667,1.5403666666666667,3.0983666666666663,2.472461111111111,0.19975367554830997,2.9097666666666666,0.7099316045564833,2.7292222222222224,0.8246239954977284
2007-03-25 09:00:00,2.6818,9,6,3,1,1,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,2.8779,2.3221333333333334,2.9011666666666667,2.3583333333333334,3.2403,2.517533333333333,2.517533333333333,3.292533333333333,2.558822222222222,0.24025433642878438,2.8256083333333333,0.6459817709165467,2.7849527777777774,0.786720505450321
2007-03-25 10:00:00,2.0568,10,6,3,1,1,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,2.6818,2.8779,2.3221333333333334,2.3921,4.117866666666667,1.9820333333333333,1.9820333333333333,3.5816999999999997,2.6127333333333334,0.22502672763061515,2.7790666666666666,0.6344438192738678,2.7917972222222223,0.7850770320730325
2007-03-25 11:00:00,0.6764666666666667,11,6,3,1,1,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,2.0568,2.6818,2.8779,2.5013,4.1373,1.6520666666666666,1.6520666666666666,2.336,2.55685,0.30151486711701087,2.607311111111111,0.5168423006734576,2.7949125,0.781999924150603
2007-03-25 12:00:00,1.8676,12,6,3,1,1,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.6764666666666667,2.0568,2.6818,2.9011666666666667,2.376533333333333,2.1284666666666667,2.1284666666666667,1.9246666666666667,2.252711111111111,0.7662919576251536,2.3189083333333333,0.5473186067048852,2.7542625,0.8616513013519729
2007-03-25 13:00:00,1.7781666666666667,13,6,3,1,1,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1.8676,0.6764666666666667,2.0568,2.3221333333333334,2.3226333333333335,1.9627666666666668,1.9627666666666668,1.1912333333333334,2.0804499999999995,0.7156573672609128,2.2764972222222224,0.5607633212793891,2.743393055555556,0.8710708364580466
2007-03-25 14:00:00,2.4955333333333334,14,6,3,1,1,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1.7781666666666667,1.8676,0.6764666666666667,2.8779,2.3597333333333332,2.6257,2.6257,0.9765666666666667,1.9897888888888886,0.7137507222975364,2.231125,0.5769869415887132,2.7357013888888893,0.878711419071899
2007-03-25 15:00:00,1.8217666666666665,15,6,3,1,1,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,2.4955333333333334,1.7781666666666667,1.8676,2.6818,2.3583333333333334,3.245233333333333,3.245233333333333,0.42983333333333335,1.926061111111111,0.6454080467587905,2.2424416666666667,0.5807180920468757,2.730277777777778,0.8797747014659641
2007-03-25 16:00:00,2.2513666666666667,16,6,3,1,1,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1.8217666666666665,2.4955333333333334,1.7781666666666667,2.0568,2.3921,2.4816000000000003,2.4816000000000003,0.4079666666666667,1.7827222222222219,0.5501165212149084,2.1977277777777777,0.5906455948137161,2.6709666666666667,0.8909702210075496
2007-03-25 17:00:00,0.3505423728813559,17,6,3,1,1,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,2.2513666666666667,1.8217666666666665,2.4955333333333334,0.6764666666666667,2.5013,2.4093,2.4093,0.45996666666666663,1.81515,0.5706675541108208,2.186,0.5880612712156046,2.6613736111111113,0.8941911199917859
2007-03-25 18:00:00,1.2530000000000001,18,6,3,1,1,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.3505423728813559,2.2513666666666667,1.8217666666666665,1.8676,2.9011666666666667,3.0232,3.0232,2.4544,1.760829284369115,0.6812659870677107,2.006770197740113,0.7656045242799523,2.575592043314501,1.0060165395203566
2007-03-25 19:00:00,3.7449999999999997,19,6,3,1,1,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,1.2530000000000001,0.3505423728813559,2.2513666666666667,1.7781666666666667,2.3221333333333334,5.015866666666667,5.015866666666667,4.1248,1.6583959510357813,0.7033580335898064,1.8694229755178906,0.7402509036987714,2.5018337099811676,1.03497166819935
2007-03-25 20:00:00,4.446766666666666,20,6,3,1,1,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3.7449999999999997,1.2530000000000001,0.3505423728813559,2.4955333333333334,2.8779,3.8878,3.8878,3.217633333333333,1.9862015065913372,1.053811153212036,1.987995197740113,0.8999901318542946,2.4488809322033895,0.9324206242481948
2007-03-25 21:00:00,3.5205333333333333,21,6,3,1,1,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,4.446766666666666,3.7449999999999997,1.2530000000000001,1.8217666666666665,2.6818,3.2403,3.2403,2.8091999999999997,2.3114070621468925,1.4037757273904456,2.118734086629002,1.1093654922119713,2.4721712099811675,0.974120075759175
2007-03-25 22:00:00,2.8180666666666667,22,6,3,1,1,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,3.5205333333333333,4.446766666666666,3.7449999999999997,2.2513666666666667,2.0568,4.117866666666667,4.117866666666667,1.3493333333333335,2.59453483992467,1.4471113956404271,2.188628531073446,1.1675357470836685,2.4838475988700566,0.9848774737281939
2007-03-25 23:00:00,1.4326666666666665,23,6,3,1,1,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,2.8180666666666667,3.5205333333333333,4.446766666666666,0.3505423728813559,0.6764666666666667,4.1373,4.1373,1.1124333333333332,2.6889848399246703,1.4401079598293822,2.252067419962335,1.179272245287718,2.429689265536723,0.9276066063590469
2007-03-26 00:00:00,1.2643,0,0,3,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,1.4326666666666665,2.8180666666666667,3.5205333333333333,1.2530000000000001,1.8676,2.376533333333333,2.376533333333333,0.8892,2.8693388888888887,1.1802769659917136,2.315084086629002,1.1116595326902594,2.3169962099811676,0.8761711837015489
2007-03-26 01:00:00,0.29773333333333335,1,0,3,1,0,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,1.2643,1.4326666666666665,2.8180666666666667,3.7449999999999997,1.7781666666666667,2.3226333333333335,2.3226333333333335,0.7949666666666667,2.871222222222222,1.177702526684057,2.264809086629002,1.1439339025514863,2.270653154425612,0.9008630812048521
2007-03-26 02:00:00,0.3271,2,0,3,1,0,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.29773333333333335,1.2643,1.4326666666666665,4.446766666666666,2.4955333333333334,2.3597333333333332,2.3597333333333332,0.3441666666666666,2.2966777777777776,1.4259879027416158,2.1414396421845576,1.2633600442637964,2.186282321092279,0.9831109459031997
2007-03-26 03:00:00,0.2736,3,0,3,1,0,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,0.3271,0.29773333333333335,1.2643,3.5205333333333333,1.8217666666666665,2.3583333333333334,2.3583333333333334,0.27513333333333334,1.6100666666666663,1.1991937901341516,1.9607368644067795,1.3517749839143123,2.101589265536723,1.0498113895779673
2007-03-26 04:00:00,0.2784333333333333,4,0,3,1,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.2736,0.3271,0.29773333333333335,2.8180666666666667,2.2513666666666667,2.3921,2.3921,0.29,1.068911111111111,0.9135606833149033,1.8317229755178908,1.4304699218177717,2.014725376647834,1.1095238108163419
2007-03-26 05:00:00,0.32356666666666667,5,0,3,1,0,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.2784333333333333,0.2736,0.3271,1.4326666666666665,0.3505423728813559,2.5013,2.5013,0.2904,0.6456388888888888,0.4996519534624098,1.6673118644067797,1.485125305886665,1.9266559322033896,1.15886408260228
2007-03-26 06:00:00,0.5845333333333333,6,0,3,1,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.32356666666666667,0.2784333333333333,0.2736,1.2643,1.2530000000000001,2.9011666666666667,2.9011666666666667,1.1792,0.46078888888888875,0.3599104300438677,1.665063888888889,1.4871358016931369,1.835917043314501,1.1950114604115245
2007-03-26 07:00:00,2.5576,7,0,3,1,0,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.5845333333333333,0.32356666666666667,0.2784333333333333,0.29773333333333335,3.7449999999999997,2.3221333333333334,2.3221333333333334,1.9795666666666667,0.3474944444444443,0.10792119109654777,1.6093583333333334,1.513808305732483,1.7393906544256124,1.198625003074099
2007-03-26 08:00:00,1.5763666666666665,8,0,3,1,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,2.5576,0.5845333333333333,0.32356666666666667,0.3271,4.446766666666666,2.8779,2.8779,1.8893333333333333,0.7241388888888887,0.8267210406438468,1.5104083333333331,1.4059424697231815,1.7492017655367231,1.204305001262836
2007-03-26 09:00:00,1.8652000000000002,9,0,3,1,0,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1.5763666666666665,2.5576,0.5845333333333333,0.2736,3.5205333333333333,2.6818,2.6818,1.7415333333333334,0.9323499999999999,0.8572579521789835,1.2712083333333333,1.096039890471445,1.6949712099811676,1.1813435546158952
2007-03-26 10:00:00,1.5991666666666666,10,0,3,1,0,1,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1.8652000000000002,1.5763666666666665,2.5576,0.2784333333333333,2.8180666666666667,2.0568,2.0568,1.6235666666666666,1.1976166666666666,0.8586235411767997,1.1332638888888888,0.8888504001172585,1.6609462099811676,1.164064435178198
2007-03-26 11:00:00,1.5655666666666666,11,0,3,1,0,1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1.5991666666666666,1.8652000000000002,1.5763666666666665,0.32356666666666667,1.4326666666666665,0.6764666666666667,0.6764666666666667,1.1347333333333334,1.4177388888888887,0.7581807127046319,1.0316888888888889,0.7491859824890325,1.641878154425612,1.1611684943229508
2007-03-26 12:00:00,1.0038,12,0,3,1,0,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1.5655666666666666,1.5991666666666666,1.8652000000000002,0.5845333333333333,1.2643,1.8676,1.8676,0.47683333333333333,1.6247388888888887,0.579737607126965,1.0427638888888888,0.7559831387080234,1.6789239877589452,1.1438305743029988
2007-03-26 13:00:00,1.2699,13,0,3,1,0,1,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1.0038,1.5655666666666666,1.5991666666666666,2.5576,0.29773333333333335,1.7781666666666667,1.7781666666666667,0.47706666666666664,1.6946166666666664,0.4638272382519791,1.0210555555555556,0.7530444313699666,1.6429323210922788,1.150895762450448
2007-03-26 14:00:00,0.8842,14,0,3,1,0,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1.2699,1.0038,1.5655666666666666,1.5763666666666665,0.3271,2.4955333333333334,2.4955333333333334,1.8425,1.4799999999999998,0.27389060265412657,1.1020694444444443,0.7225464521089823,1.6217545433145009,1.1528870675119554
2007-03-26 15:00:00,0.2937333333333333,15,0,3,1,0,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.8842,1.2699,1.0038,1.8652000000000002,0.2736,1.8217666666666665,1.8217666666666665,1.5519,1.3646388888888887,0.3454317016788012,1.1484944444444445,0.6883498742744203,1.5546156544256118,1.1469503108119488
2007-03-26 16:00:00,0.30846666666666667,16,0,3,1,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.2937333333333333,0.8842,1.2699,1.5991666666666666,0.2784333333333333,2.2513666666666667,2.2513666666666667,1.5311333333333332,1.1027277777777778,0.4473311721328562,1.1501722222222222,0.6862366623993632,1.4909475988700567,1.1724804196030882
2007-03-26 17:00:00,0.32103333333333334,17,0,3,1,0,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.30846666666666667,0.2937333333333333,0.8842,1.5655666666666666,0.32356666666666667,0.3505423728813559,0.3505423728813559,1.4004666666666667,0.8876111111111108,0.4667938741968296,1.1526750000000001,0.6831003749416334,1.4099934322033898,1.1841977975687883
2007-03-26 18:00:00,0.37546666666666667,18,0,3,1,0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.32103333333333334,0.30846666666666667,0.2937333333333333,1.0038,0.5845333333333333,1.2530000000000001,1.2530000000000001,1.463666666666667,0.6801888888888886,0.38957709961347275,1.152463888888889,0.6833569202512526,1.408763888888889,1.1853119743621765
2007-03-26 19:00:00,0.9225333333333333,19,0,3,1,0,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.37546666666666667,0.32103333333333334,0.30846666666666667,1.2699,2.5576,3.7449999999999997,3.7449999999999997,3.406566666666667,0.5754666666666665,0.37259292303576347,1.1350416666666667,0.7000748368891718,1.3722,1.2029564651077143
2007-03-26 20:00:00,2.1657333333333333,20,0,3,1,0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9225333333333333,0.37546666666666667,0.32103333333333334,0.8842,1.5763666666666665,4.446766666666666,4.446766666666666,4.1020666666666665,0.517572222222222,0.2741836167788219,0.998786111111111,0.5537717632975252,1.2545972222222221,1.0986846779519406
2007-03-26 21:00:00,1.7705,21,0,3,1,0,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,2.1657333333333333,0.9225333333333333,0.37546666666666667,0.2937333333333333,1.8652000000000002,3.5205333333333333,3.5205333333333333,3.9539666666666666,0.731161111111111,0.6781540845387409,1.0479,0.6244449817119336,1.1595541666666669,0.8989350039234958
2007-03-26 22:00:00,1.3844666666666667,22,0,3,1,0,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,1.7705,2.1657333333333333,0.9225333333333333,0.30846666666666667,1.5991666666666666,2.8180666666666667,2.8180666666666667,2.088,0.9772888888888888,0.7399061586311309,1.0400083333333334,0.6145867548869236,1.0866361111111111,0.7655456264625818
2007-03-26 23:00:00,0.38836666666666664,23,0,3,1,0,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,1.3844666666666667,1.7705,2.1657333333333333,0.32103333333333334,1.5655666666666666,1.4326666666666665,1.4326666666666665,1.1493333333333333,1.1566222222222222,0.6843822826209467,1.0221166666666666,0.6010237593904956,1.0269027777777777,0.679174134309092
